Source,Target
PL770,NFL27
CG25,PL771
PL771,NFL12
CG58,PL772
PL772,NFL3
CG41,PL773
PL773,NFL26
CG1,PL774
PL774,NFL7
CG23,PL775
PL775,NFL13
CG2,PL776
PL776,NFL25
CG3,PL777
PL777,NFL8
CG1,PL778
PL778,NFL2
CG17,PL779
PL779,NFL20
CG18,PL780
PL780,NFL14
CG25,PL781
PL781,NFL16
CG8,PL782
PL782,NFL10
CG63,PL783
PL783,NFL9
CG43,PL784
PL784,NFL18
CG100,PL785
PL785,NFL11
CG35,PL786
PL786,NFL1
CG25,PL787
PL787,NFL0
CG51,PL788
PL788,NFL15
CG32,PL789
PL789,NFL23
CG61,PL790
PL790,NFL26
CG3,PL791
PL791,NFL17
CG17,PL792
PL792,NFL29
CG62,PL793
PL793,NFL22
CG100,PL794
PL794,NFL6
CG13,PL795
PL795,NFL28
CG41,PL796
PL796,NFL12
CG166,PL797
PL797,NFL4
CG0,PL798
PL798,NFL5
CG2,PL799
PL799,NFL8
CG59,PL800
PL800,NFL21
CG33,PL801
PL801,NFL17
CG86,PL802
PL802,NFL3
CG2,PL803
PL803,NFL17
CG2,PL804
PL804,NFL7
CG1,PL805
PL805,NFL27
CG65,PL806
PL806,NFL11
CG2,PL807
PL807,NFL23
CG17,PL808
PL808,NFL20
CG33,PL809
PL809,NFL2
CG4,PL810
PL810,NFL13
CG54,PL811
PL811,NFL14
CG3,PL812
PL812,NFL16
CG68,PL813
PL813,NFL10
CG27,PL814
PL814,NFL31
CG3,PL815
PL815,NFL25
CG14,PL816
PL816,NFL9
CG11,PL817
PL817,NFL4
CG2,PL818
PL818,NFL24
CG1,PL819
PL819,NFL27
CG167,PL820
PL820,NFL15
CG164,PL821
PL821,NFL18
CG141,PL822
PL822,NFL17
CG33,PL823
PL823,NFL26
CG54,PL824
PL824,NFL22
CG132,PL825
PL825,NFL29
CG13,PL826
PL826,NFL1
CG14,PL827
PL827,NFL6
CG47,PL828
PL828,NFL21
CG59,PL829
PL829,NFL5
CG23,PL830
PL830,NFL31
CG2,PL831
PL831,NFL12
CG17,PL832
PL832,NFL28
CG49,PL833
PL833,NFL3
CG55,PL834
PL834,NFL26
CG58,PL835
PL835,NFL15
CG12,PL836
PL836,NFL24
CG153,PL837
PL837,NFL19
CG1,PL838
PL838,NFL8
CG35,PL839
PL839,NFL13
CG99,PL840
PL840,NFL25
CG19,PL841
PL841,NFL2
CG102,PL842
PL842,NFL14
CG1,PL843
PL843,NFL20
CG76,PL844
PL844,NFL12
CG85,PL845
PL845,NFL10
CG85,PL846
PL846,NFL11
CG106,PL847
PL847,NFL9
CG17,PL848
PL848,NFL23
CG12,PL849
PL849,NFL24
CG32,PL850
PL850,NFL0
CG54,PL851
PL851,NFL26
CG1,PL852
PL852,NFL23
CG9,PL853
PL853,NFL7
CG132,PL854
PL854,NFL24
CG59,PL855
PL855,NFL23
CG10,PL856
PL856,NFL18
CG11,PL1010
PL1010,NFL4
CG66,PL1011
PL1011,NFL17
CG23,PL1012
PL1012,NFL6
CG2,PL1013
PL1013,NFL3
CG7,PL1014
PL1014,NFL14
CG54,PL1015
PL1015,NFL2
CG58,PL1016
PL1016,NFL31
CG3,PL1017
PL1017,NFL13
CG63,PL1018
PL1018,NFL5
CG19,PL1019
PL1019,NFL30
CG49,PL1020
PL1020,NFL16
CG20,PL1021
PL1021,NFL26
CG35,PL1022
PL1022,NFL27
CG103,PL1023
PL1023,NFL12
CG46,PL1024
PL1024,NFL22
CG64,PL1025
PL1025,NFL20
CG66,PL1026
PL1026,NFL1
CG20,PL1027
PL1027,NFL28
CG11,PL1028
PL1028,NFL26
CG54,PL1029
PL1029,NFL19
CG32,PL1030
PL1030,NFL10
CG6,PL1031
PL1031,NFL9
CG28,PL1032
PL1032,NFL18
CG23,PL1033
PL1033,NFL0
CG20,PL1034
PL1034,NFL15
CG36,PL1035
PL1035,NFL21
CG128,PL1036
PL1036,NFL29
CG5,PL1037
PL1037,NFL7
CG63,PL1038
PL1038,NFL25
CG21,PL1039
PL1039,NFL11
CG3,PL1040
PL1040,NFL27
CG70,PL1041
PL1041,NFL24
CG2,PL1042
PL1042,NFL5
CG33,PL1043
PL1043,NFL4
CG11,PL1044
PL1044,NFL3
CG2,PL1045
PL1045,NFL6
CG1,PL1046
PL1046,NFL2
CG13,PL1047
PL1047,NFL14
CG11,PL1048
PL1048,NFL31
CG0,PL1049
PL1049,NFL17
CG9,PL1050
PL1050,NFL15
CG4,PL1051
PL1051,NFL13
CG13,PL1052
PL1052,NFL20
