Source,Target
CG4,PL4157
PL4157,NFL29
CG1,PL4166
PL4166,NFL22
CG21,PL4189
PL4189,NFL23
CG196,PL4190
PL4190,NFL10
CG58,PL4198
PL4198,NFL7
CG111,PL4216
PL4216,NFL25
CG30,PL4220
PL4220,NFL11
CG24,PL4235
PL4235,NFL12
CG23,PL4244
PL4244,NFL16
CG123,PL4245
PL4245,NFL31
CG9,PL4252
PL4252,NFL25
CG19,PL4264
PL4264,NFL0
CG13,PL4282
PL4282,NFL8
CG137,PL4293
PL4293,NFL24
CG132,PL4305
PL4305,NFL30
CG287,PL4311
PL4311,NFL11
CG73,PL4339
PL4339,NFL3
CG100,PL4347
PL4347,NFL30
CG15,PL4354
PL4354,NFL16
CG12,PL4365
PL4365,NFL0
CG2,PL4385
PL4385,NFL1
CG27,PL4387
PL4387,NFL22
CG19,PL4389
PL4389,NFL15
CG0,PL4393
PL4393,NFL17
CG111,PL4396
PL4396,NFL13
CG153,PL4398
PL4398,NFL27
CG123,PL4405
PL4405,NFL6
CG73,PL4417
PL4417,NFL26
CG74,PL4422
PL4422,NFL25
CG102,PL4427
PL4427,NFL26
CG9,PL4444
PL4444,NFL9
CG17,PL4449
PL4449,NFL17
CG181,PL4450
PL4450,NFL7
CG23,PL4457
PL4457,NFL26
CG137,PL4459
PL4459,NFL28
CG46,PL4468
PL4468,NFL5
CG68,PL4481
PL4481,NFL31
CG1,PL4483
PL4483,NFL30
CG164,PL4493
PL4493,NFL16
CG66,PL4504
PL4504,NFL5
CG17,PL4514
PL4514,NFL19
CG75,PL4537
PL4537,NFL28
CG74,PL4561
PL4561,NFL5
CG111,PL4576
PL4576,NFL8
CG63,PL4588
PL4588,NFL15
CG19,PL4616
PL4616,NFL9
CG11,PL4619
PL4619,NFL30
CG30,PL4624
PL4624,NFL1
CG62,PL4632
PL4632,NFL19
CG74,PL4647
PL4647,NFL27
CG0,PL4649
PL4649,NFL11
CG111,PL4650
PL4650,NFL6
CG11,PL4660
PL4660,NFL30
CG96,PL4665
PL4665,NFL12
CG30,PL4679
PL4679,NFL13
CG69,PL4680
PL4680,NFL31
CG75,PL4681
PL4681,NFL23
CG27,PL4684
PL4684,NFL28
CG74,PL4687
PL4687,NFL8
CG132,PL4689
PL4689,NFL22
CG54,PL4699
PL4699,NFL29
CG50,PL4703
PL4703,NFL21
CG20,PL4711
PL4711,NFL26
CG54,PL4716
PL4716,NFL22
CG80,PL4734
PL4734,NFL16
CG20,PL4740
PL4740,NFL24
CG35,PL4745
PL4745,NFL10
CG32,PL4750
PL4750,NFL7
CG46,PL4759
PL4759,NFL9
CG97,PL4765
PL4765,NFL12
CG55,PL4786
PL4786,NFL1
CG17,PL4790
PL4790,NFL6
CG3,PL4809
PL4809,NFL17
CG49,PL4816
PL4816,NFL24
CG33,PL4825
PL4825,NFL14
CG139,PL4832
PL4832,NFL31
CG49,PL4839
PL4839,NFL1
CG47,PL4851
PL4851,NFL25
CG96,PL4853
PL4853,NFL17
CG9,PL4863
PL4863,NFL18
CG111,PL4864
PL4864,NFL0
CG58,PL4873
PL4873,NFL7
CG55,PL4882
PL4882,NFL25
CG27,PL4890
PL4890,NFL13
CG29,PL4909
PL4909,NFL1
CG102,PL4912
PL4912,NFL8
CG63,PL4913
PL4913,NFL4
CG115,PL4915
PL4915,NFL6
CG1,PL4921
PL4921,NFL11
CG33,PL4928
PL4928,NFL5
CG297,PL4929
PL4929,NFL16
CG91,PL4939
PL4939,NFL23
CG175,PL4942
PL4942,NFL23
CG66,PL4951
PL4951,NFL17
CG97,PL4960
PL4960,NFL9
CG10,PL4983
PL4983,NFL17
CG9,PL5000
PL5000,NFL5
CG39,PL5007
PL5007,NFL22
CG115,PL5009
PL5009,NFL21
CG137,PL5038
PL5038,NFL0
CG19,PL5042
PL5042,NFL29
CG20,PL5044
PL5044,NFL15
CG1,PL5046
PL5046,NFL31
CG139,PL5049
PL5049,NFL24
CG86,PL5068
PL5068,NFL6
CG23,PL5072
PL5072,NFL11
CG91,PL5074
PL5074,NFL8
CG54,PL5086
PL5086,NFL7
CG1,PL5105
PL5105,NFL24
CG111,PL5108
PL5108,NFL18
CG73,PL5112
PL5112,NFL19
CG23,PL5113
PL5113,NFL25
CG3,PL5122
PL5122,NFL26
CG23,PL5128
PL5128,NFL0
CG97,PL5150
PL5150,NFL9
CG100,PL5161
PL5161,NFL28
CG32,PL5162
PL5162,NFL29
CG78,PL5177
PL5177,NFL15
CG32,PL5183
PL5183,NFL31
CG164,PL5184
PL5184,NFL14
CG123,PL5188
PL5188,NFL31
CG74,PL5196
PL5196,NFL8
CG39,PL5201
PL5201,NFL26
CG153,PL5219
PL5219,NFL12
CG38,PL5221
PL5221,NFL31
CG14,PL5223
PL5223,NFL3
CG132,PL5233
PL5233,NFL8
CG3,PL5246
PL5246,NFL16
CG302,PL5253
PL5253,NFL7
CG116,PL5259
PL5259,NFL2
CG14,PL5263
PL5263,NFL26
CG27,PL5274
PL5274,NFL13
CG228,PL5275
PL5275,NFL16
CG62,PL5278
PL5278,NFL0
CG132,PL5295
PL5295,NFL9
CG31,PL5298
PL5298,NFL17
CG3,PL5307
PL5307,NFL5
CG17,PL5310
PL5310,NFL1
CG305,PL5311
PL5311,NFL2
CG111,PL5326
PL5326,NFL25
CG164,PL5341
PL5341,NFL13
CG55,PL5342
PL5342,NFL10
CG3,PL5344
