ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
CG111,Tennessee,College,0,0,0,0,0,0,0,0,0,0,0
CG70,Texas,College,0,0,0,0,0,0,0,0,0,0,0
CG76,Rutgers,College,0,0,0,0,0,0,0,0,0,0,0
CG66,Oregon,College,0,0,0,0,0,0,0,0,0,0,0
CG100,UCLA,College,0,0,0,0,0,0,0,0,0,0,0
CG118,Kansas,College,0,0,0,0,0,0,0,0,0,0,0
CG19,Georgia,College,0,0,0,0,0,0,0,0,0,0,0
CG86,Illinois,College,0,0,0,0,0,0,0,0,0,0,0
CG28,Missouri,College,0,0,0,0,0,0,0,0,0,0,0
CG139,New Mexico,College,0,0,0,0,0,0,0,0,0,0,0
CG190,Tennessee St.,College,0,0,0,0,0,0,0,0,0,0,0
CG112,South Florida,College,0,0,0,0,0,0,0,0,0,0,0
CG137,California,College,0,0,0,0,0,0,0,0,0,0,0
CG68,Pittsburgh,College,0,0,0,0,0,0,0,0,0,0,0
CG63,Miami (FL),College,0,0,0,0,0,0,0,0,0,0,0
CG31,Utah,College,0,0,0,0,0,0,0,0,0,0,0
CG220,New Hampshire,College,0,0,0,0,0,0,0,0,0,0,0
CG269,Howard,College,0,0,0,0,0,0,0,0,0,0,0
CG167,Samford,College,0,0,0,0,0,0,0,0,0,0,0
CG58,West Virginia,College,0,0,0,0,0,0,0,0,0,0,0
CG55,Auburn,College,0,0,0,0,0,0,0,0,0,0,0
CG270,Bethune-Cookman,College,0,0,0,0,0,0,0,0,0,0,0
CG3,Clemson,College,0,0,0,0,0,0,0,0,0,0,0
CG27,Kansas St.,College,0,0,0,0,0,0,0,0,0,0,0
CG15,Washington St.,College,0,0,0,0,0,0,0,0,0,0,0
CG54,USC,College,0,0,0,0,0,0,0,0,0,0,0
CG110,Louisiana,College,0,0,0,0,0,0,0,0,0,0,0
CG62,Arkansas,College,0,0,0,0,0,0,0,0,0,0,0
CG193,NW State (LA),College,0,0,0,0,0,0,0,0,0,0,0
CG36,Central Florida,College,0,0,0,0,0,0,0,0,0,0,0
CG8,Houston,College,0,0,0,0,0,0,0,0,0,0,0
CG166,East. Kentucky,College,0,0,0,0,0,0,0,0,0,0,0
CG0,Oklahoma,College,0,0,0,0,0,0,0,0,0,0,0
CG78,Colorado,College,0,0,0,0,0,0,0,0,0,0,0
CG12,North Carolina St.,College,0,0,0,0,0,0,0,0,0,0,0
CG132,Nebraska,College,0,0,0,0,0,0,0,0,0,0,0
CG91,Arizona,College,0,0,0,0,0,0,0,0,0,0,0
CG74,North Carolina,College,0,0,0,0,0,0,0,0,0,0,0
CG9,Michigan,College,0,0,0,0,0,0,0,0,0,0,0
CG115,Southern Miss,College,0,0,0,0,0,0,0,0,0,0,0
CG265,Hofstra,College,0,0,0,0,0,0,0,0,0,0,0
CG103,Louisville,College,0,0,0,0,0,0,0,0,0,0,0
CG178,William & Mary,College,0,0,0,0,0,0,0,0,0,0,0
CG39,Virginia,College,0,0,0,0,0,0,0,0,0,0,0
CG294,Texas A&M-Kingsville,College,0,0,0,0,0,0,0,0,0,0,0
CG43,Memphis,College,0,0,0,0,0,0,0,0,0,0,0
CG315,East Tennessee St.,College,0,0,0,0,0,0,0,0,0,0,0
CG32,Texas A&M,College,0,0,0,0,0,0,0,0,0,0,0
CG82,La-Monroe,College,0,0,0,0,0,0,0,0,0,0,0
CG50,West. Illinois,College,0,0,0,0,0,0,0,0,0,0,0
CG104,Nevada,College,0,0,0,0,0,0,0,0,0,0,0
