Source,Target
CG2,PL1530
PL1530,NFL17
CG2,PL1531
PL1531,NFL22
CG96,PL1539
PL1539,NFL5
CG66,PL1540
PL1540,NFL31
CG46,PL1551
PL1551,NFL29
CG11,PL1562
PL1562,NFL3
CG6,PL1585
PL1585,NFL7
CG198,PL1592
PL1592,NFL2
CG212,PL1595
PL1595,NFL27
CG111,PL1597
PL1597,NFL12
CG86,PL1606
PL1606,NFL25
CG74,PL1609
PL1609,NFL20
CG137,PL1627
PL1627,NFL17
CG93,PL1628
PL1628,NFL15
CG78,PL1629
PL1629,NFL11
CG2,PL1633
PL1633,NFL30
CG90,PL1636
PL1636,NFL0
CG54,PL1641
PL1641,NFL25
CG214,PL1642
PL1642,NFL11
CG39,PL1661
PL1661,NFL2
CG118,PL1676
PL1676,NFL10
CG51,PL1683
PL1683,NFL31
CG46,PL1688
PL1688,NFL21
CG216,PL1690
PL1690,NFL28
CG102,PL1693
PL1693,NFL18
CG42,PL1696
PL1696,NFL20
CG9,PL1698
PL1698,NFL2
CG100,PL1716
PL1716,NFL16
CG74,PL1733
PL1733,NFL16
CG30,PL1739
PL1739,NFL23
CG138,PL1744
PL1744,NFL5
CG217,PL1746
PL1746,NFL26
CG1,PL1759
PL1759,NFL10
CG44,PL1764
PL1764,NFL1
CG24,PL1769
PL1769,NFL10
CG54,PL1776
PL1776,NFL16
CG7,PL1795
PL1795,NFL7
CG35,PL1796
PL1796,NFL9
CG46,PL1799
PL1799,NFL10
CG137,PL1809
PL1809,NFL26
CG174,PL1812
PL1812,NFL15
CG19,PL1813
PL1813,NFL8
CG35,PL1814
PL1814,NFL12
CG86,PL1816
PL1816,NFL28
CG46,PL1827
PL1827,NFL13
CG1,PL1828
PL1828,NFL9
CG44,PL1832
PL1832,NFL21
CG107,PL1843
PL1843,NFL14
CG0,PL1846
PL1846,NFL28
CG183,PL1848
PL1848,NFL20
CG115,PL1861
PL1861,NFL13
CG31,PL1865
PL1865,NFL3
CG37,PL1868
PL1868,NFL21
CG19,PL1869
PL1869,NFL20
CG41,PL1878
PL1878,NFL18
CG25,PL1881
PL1881,NFL0
CG64,PL1886
PL1886,NFL1
CG55,PL1900
PL1900,NFL5
CG7,PL1910
PL1910,NFL14
CG11,PL1913
PL1913,NFL8
CG33,PL1918
PL1918,NFL22
CG24,PL1919
PL1919,NFL30
CG20,PL1920
PL1920,NFL0
CG123,PL1922
PL1922,NFL19
CG78,PL1929
PL1929,NFL26
CG66,PL1945
PL1945,NFL8
CG96,PL1946
PL1946,NFL27
CG211,PL1959
PL1959,NFL14
CG123,PL1961
PL1961,NFL20
CG225,PL1965
PL1965,NFL1
CG63,PL1966
PL1966,NFL19
CG41,PL1968
PL1968,NFL2
CG19,PL1973
PL1973,NFL25
CG59,PL1986
PL1986,NFL0
CG9,PL1991
PL1991,NFL22
CG132,PL1999
PL1999,NFL27
CG11,PL2006
PL2006,NFL11
CG107,PL2013
PL2013,NFL9
CG54,PL2027
PL2027,NFL29
CG23,PL2033
PL2033,NFL12
CG78,PL2035
PL2035,NFL24
CG10,PL2040
PL2040,NFL25
CG41,PL2041
PL2041,NFL19
CG2,PL2043
PL2043,NFL23
CG46,PL2047
PL2047,NFL31
CG13,PL2050
PL2050,NFL11
CG63,PL2064
PL2064,NFL18
CG33,PL2066
PL2066,NFL3
CG146,PL2067
PL2067,NFL25
CG11,PL2073
PL2073,NFL28
CG23,PL2081
PL2081,NFL9
CG46,PL2093
PL2093,NFL23
CG227,PL2094
PL2094,NFL6
CG36,PL2103
PL2103,NFL21
CG4,PL2110
PL2110,NFL3
CG19,PL2119
PL2119,NFL10
CG229,PL2128
PL2128,NFL29
CG65,PL2135
PL2135,NFL5
CG3,PL2140
PL2140,NFL8
CG18,PL2156
PL2156,NFL24
CG68,PL2168
PL2168,NFL26
CG7,PL2179
PL2179,NFL19
CG135,PL2181
PL2181,NFL1
CG62,PL2186
PL2186,NFL16
CG233,PL2190
PL2190,NFL16
CG103,PL2193
PL2193,NFL17
CG169,PL2197
PL2197,NFL11
CG94,PL2209
PL2209,NFL19
CG132,PL2214
PL2214,NFL9
CG9,PL2219
PL2219,NFL22
CG15,PL2221
PL2221,NFL15
CG106,PL2227
PL2227,NFL7
CG75,PL2228
PL2228,NFL13
CG203,PL2232
PL2232,NFL20
CG23,PL2235
PL2235,NFL14
CG181,PL2257
PL2257,NFL1
CG55,PL2262
PL2262,NFL15
CG46,PL2269
