ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL1482,Michael Campanaro,Player,0,0,23,2014,7,218,WR,Wake Forest,BAL
PL1500,Jeff Janis,Player,0,0,23,2014,7,236,WR,Saginaw Valley St.,GNB
PL1503,James Wright,Player,0,0,22,2014,7,239,WR,LSU,CIN
PL1504,Tevin Reese,Player,0,0,23,2014,7,240,WR,Baylor,SDG
PL1508,Jeremy Gallon,Player,0,0,24,2014,7,244,WR,Michigan,NWE
PL1528,Tavon Austin,Player,0,0,23,2013,1,8,WR,West Virginia,STL
PL1547,DeAndre Hopkins,Player,2,3,21,2013,1,27,WR,Clemson,HOU
PL1549,Cordarrelle Patterson,Player,2,2,22,2013,1,29,WR,Tennessee,MIN
PL1554,Justin Hunter,Player,0,0,22,2013,2,34,WR,Tennessee,TEN
PL1561,Robert Woods,Player,0,0,21,2013,2,41,WR,USC,BUF
PL1579,Aaron Dobson,Player,0,0,22,2013,2,59,WR,Marshall,NWE
PL1594,Terrance Williams,Player,0,0,23,2013,3,74,WR,Baylor,DAL
PL1596,Keenan Allen,Player,0,2,21,2013,3,76,WR,California,SDG
PL1598,Marquise Goodwin,Player,0,0,22,2013,3,78,WR,Texas,BUF
PL1599,Markus Wheaton,Player,0,0,22,2013,3,79,WR,Oregon St.,PIT
PL1612,Stedman Bailey,Player,0,0,22,2013,3,92,WR,West Virginia,STL
PL1621,Ace Sanders,Player,0,0,21,2013,4,101,WR,South Carolina,JAX
PL1622,Josh Boyce,Player,0,0,22,2013,4,102,WR,TCU,NWE
PL1643,Chris Harper,Player,0,0,23,2013,4,123,WR,Kansas St.,SEA
PL1648,Quinton Patton,Player,0,0,23,2013,4,128,WR,Louisiana Tech,SFO
PL1655,Denard Robinson,Player,0,0,22,2013,5,135,WR,Michigan,JAX
PL1664,Kenny Stills,Player,0,0,21,2013,5,144,WR,Oklahoma,NOR
PL1681,Tavarres King,Player,0,0,23,2013,5,161,WR,Georgia,DEN
PL1691,Corey Fuller,Player,0,0,23,2013,6,171,WR,Virginia Tech,DET
PL1694,Ryan Swope,Player,0,0,22,2013,6,174,WR,Texas A&M,ARI
PL1706,Justin Brown,Player,0,0,22,2013,6,186,WR,Oklahoma,PIT
PL1715,Alan Bonner,Player,0,0,22,2013,6,195,WR,Jacksonville St.,HOU
PL1717,Cobi Hamilton,Player,0,0,22,2013,6,197,WR,Arkansas,CIN
PL1728,Brice Butler,Player,0,0,23,2013,7,209,WR,San Diego St.,OAK
PL1735,Charles Johnson,Player,0,0,24,2013,7,216,WR,Grand Valley St.,GNB
PL1743,Kevin Dorsey,Player,0,0,23,2013,7,224,WR,Maryland,GNB
PL1755,Marquess Wilson,Player,0,0,20,2013,7,236,WR,Washington St.,CHI
PL1757,Aaron Mellette,Player,0,0,23,2013,7,238,WR,Elon,BAL
PL1777,Justin Blackmon,Player,0,0,22,2012,1,5,WR,Oklahoma St.,JAX
PL1785,Michael Floyd,Player,0,0,22,2012,1,13,WR,Notre Dame,ARI
PL1792,Kendall Wright,Player,0,0,22,2012,1,20,WR,Baylor,TEN
PL1802,A.J. Jenkins,Player,0,0,22,2012,1,30,WR,Illinois,SFO
PL1805,Brian Quick,Player,0,0,23,2012,2,33,WR,Appalachian St.,STL
PL1815,Stephen Hill,Player,0,0,21,2012,2,43,WR,Georgia Tech,NYJ
PL1817,Alshon Jeffery,Player,0,1,22,2012,2,45,WR,South Carolina,CHI
PL1826,Ryan Broyles,Player,0,0,24,2012,2,54,WR,Oklahoma,DET
PL1835,Rueben Randle,Player,0,0,21,2012,2,63,WR,LSU,NYG
PL1840,DeVier Posey,Player,0,0,22,2012,3,68,WR,Ohio St.,HOU
PL1841,T.J. Graham,Player,0,0,23,2012,3,69,WR,North Carolina St.,BUF
PL1855,Mohamed Sanu,Player,0,0,23,2012,3,83,WR,Rutgers,CIN
PL1862,T.Y. Hilton,Player,0,4,22,2012,3,92,WR,Florida International,IND
PL1866,Chris Givens,Player,0,0,22,2012,4,96,WR,Wake Forest,STL
PL1870,Travis Benjamin,Player,0,0,22,2012,4,100,WR,Miami (FL),CLE
PL1874,Joe Adams,Player,0,0,22,2012,4,104,WR,Arkansas,CAR
PL1877,Devon Wylie,Player,0,0,24,2012,4,107,WR,Fresno St.,KAN
PL1887,Jarius Wright,Player,0,0,22,2012,4,118,WR,Arkansas,MIN
PL1890,Keshawn Martin,Player,0,0,22,2012,4,121,WR,Michigan St.,HOU
PL1891,Nick Toon,Player,0,0,23,2012,4,122,WR,Wisconsin,NOR
PL1903,Greg Childs,Player,0,0,22,2012,4,134,WR,Arkansas,MIN
PL1921,Danny Coale,Player,0,0,24,2012,5,152,WR,Virginia Tech,DAL
PL1935,Marvin Jones,Player,0,0,22,2012,5,166,WR,California,CIN
PL1937,Juron Criner,Player,0,0,22,2012,5,168,WR,Arizona,OAK
PL1950,B.J. Cunningham,Player,0,0,23,2012,6,183,WR,Michigan St.,MIA
PL1960,Marvin McNutt,Player,0,0,23,2012,6,194,WR,Iowa,PHI
PL1964,Tommy Streeter,Player,0,0,22,2012,6,198,WR,Miami (FL),BAL
PL1971,LaVon Brazill,Player,0,0,23,2012,6,206,WR,Ohio,IND
PL1992,Rishard Matthews,Player,0,0,22,2012,7,227,WR,Nevada,MIA
PL1996,Toney Clemons,Player,0,0,23,2012,7,231,WR,Colorado,PIT
PL2000,Jeremy Ebert,Player,0,0,23,2012,7,235,WR,Northwestern,NWE
PL2003,Junior Hemingway,Player,0,0,23,2012,7,238,WR,Michigan,KAN
PL2009,Jordan White,Player,0,0,24,2012,7,244,WR,West. Michigan,NYJ
PL2022,A.J. Green,Player,0,7,23,2011,1,4,WR,Georgia,CIN
PL2024,Julio Jones,Player,2,6,22,2011,1,6,WR,Alabama,ATL
PL2044,Jonathan Baldwin,Player,0,0,22,2011,1,26,WR,Pittsburgh,KAN
PL2062,Titus Young,Player,0,0,22,2011,2,44,WR,Boise St.,DET
PL2076,Torrey Smith,Player,0,0,22,2011,2,58,WR,Maryland,BAL
PL2077,Greg Little,Player,0,0,22,2011,2,59,WR,North Carolina,CLE
PL2082,Randall Cobb,Player,0,1,21,2011,2,64,WR,Kentucky,GNB
PL2096,Austin Pettis,Player,0,0,23,2011,3,78,WR,Boise St.,STL
PL2097,Leonard Hankerson,Player,0,0,23,2011,3,79,WR,Miami (FL),WAS
PL2100,Vincent Brown,Player,0,0,22,2011,3,82,WR,San Diego St.,SDG
PL2101,Jerrel Jernigan,Player,0,0,22,2011,3,83,WR,Troy,NYG
PL2125,Kris Durham,Player,0,0,23,2011,4,107,WR,Georgia,SEA
PL2129,Clyde Gates,Player,0,0,25,2011,4,111,WR,Abilene Christian,MIA
PL2130,Greg Salas,Player,0,0,23,2011,4,112,WR,Hawaii,STL
PL2132,Cecil Shorts,Player,0,0,23,2011,4,114,WR,Mount Union,JAX
PL2141,Tandon Doss,Player,0,0,21,2011,4,123,WR,Indiana,BAL
PL2150,Kealoha Pilares,Player,0,0,23,2011,5,132,WR,Hawaii,CAR
PL2166,Denarius Moore,Player,0,0,22,2011,5,148,WR,Tennessee,OAK
PL2171,Jeremy Kerley,Player,0,0,22,2011,5,153,WR,TCU,NYJ
PL2173,Niles Paul,Player,0,0,22,2011,5,155,WR,Nebraska,WAS
