Source,Target
CG7,PL4078
PL4078,NFL25
CG9,PL4095
PL4095,NFL20
CG76,PL4115
PL4115,NFL19
CG35,PL4117
PL4117,NFL3
CG111,PL4123
PL4123,NFL29
CG100,PL4130
PL4130,NFL15
CG98,PL4145
PL4145,NFL5
CG66,PL4158
PL4158,NFL6
CG13,PL4210
PL4210,NFL12
CG23,PL4215
PL4215,NFL1
CG0,PL4277
PL4277,NFL21
CG286,PL4308
PL4308,NFL30
CG63,PL4330
PL4330,NFL5
CG78,PL4337
PL4337,NFL24
CG20,PL4344
PL4344,NFL23
CG47,PL4371
PL4371,NFL3
CG18,PL4383
PL4383,NFL10
CG49,PL4404
PL4404,NFL2
CG66,PL4419
PL4419,NFL22
CG19,PL4430
PL4430,NFL12
CG39,PL4434
PL4434,NFL6
CG1,PL4438
PL4438,NFL26
CG17,PL4454
PL4454,NFL7
CG2,PL4471
PL4471,NFL21
CG4,PL4476
PL4476,NFL14
CG127,PL4485
PL4485,NFL23
CG108,PL4490
PL4490,NFL15
CG59,PL4507
PL4507,NFL18
CG33,PL4512
PL4512,NFL27
CG46,PL4517
PL4517,NFL1
CG100,PL4526
PL4526,NFL31
CG102,PL4527
PL4527,NFL29
CG44,PL4539
PL4539,NFL0
CG132,PL4566
PL4566,NFL4
CG14,PL4568
PL4568,NFL7
CG21,PL4608
PL4608,NFL21
CG74,PL4612
PL4612,NFL13
CG42,PL4643
PL4643,NFL10
CG27,PL4667
PL4667,NFL17
CG17,PL4696
PL4696,NFL24
CG91,PL4706
PL4706,NFL30
CG39,PL4718
PL4718,NFL28
CG33,PL4724
PL4724,NFL19
CG106,PL4757
PL4757,NFL24
CG17,PL4772
PL4772,NFL8
CG111,PL4775
PL4775,NFL11
CG74,PL4782
PL4782,NFL4
CG131,PL4801
PL4801,NFL1
CG95,PL4804
PL4804,NFL15
CG47,PL4823
PL4823,NFL0
CG63,PL4837
PL4837,NFL11
CG58,PL4850
PL4850,NFL2
CG23,PL4891
PL4891,NFL17
CG64,PL4910
PL4910,NFL31
CG9,PL4933
PL4933,NFL26
CG59,PL4964
PL4964,NFL24
CG6,PL4980
PL4980,NFL4
CG7,PL4981
PL4981,NFL27
CG73,PL4987
PL4987,NFL0
CG198,PL5027
PL5027,NFL9
CG239,PL5033
PL5033,NFL10
CG63,PL5050
PL5050,NFL3
CG21,PL5053
PL5053,NFL1
CG294,PL5067
PL5067,NFL16
CG13,PL5119
PL5119,NFL13
CG266,PL5121
PL5121,NFL16
CG88,PL5146
PL5146,NFL22
CG32,PL5156
PL5156,NFL5
CG222,PL5199
PL5199,NFL8
CG9,PL5213
PL5213,NFL9
CG64,PL5255
PL5255,NFL18
CG71,PL5267
PL5267,NFL26
CG66,PL5284
PL5284,NFL19
CG54,PL5294
PL5294,NFL18
CG91,PL5305
PL5305,NFL29
CG132,PL5306
PL5306,NFL8
CG27,PL5314
PL5314,NFL18
CG20,PL5369
PL5369,NFL27
CG0,PL5377
PL5377,NFL14
CG2,PL5383
PL5383,NFL24
CG122,PL5388
PL5388,NFL22
CG61,PL5423
PL5423,NFL31
CG96,PL5427
PL5427,NFL30
CG115,PL5454
PL5454,NFL0
CG20,PL5456
PL5456,NFL3
CG66,PL5475
PL5475,NFL2
CG10,PL5506
PL5506,NFL5
CG210,PL5524
PL5524,NFL2
CG183,PL5551
PL5551,NFL10
CG94,PL5566
PL5566,NFL29
CG119,PL5570
PL5570,NFL21
CG137,PL5583
PL5583,NFL28
CG4,PL5592
PL5592,NFL29
CG54,PL5608
PL5608,NFL31
CG74,PL5615
PL5615,NFL22
CG198,PL5640
PL5640,NFL13
CG35,PL5647
PL5647,NFL1
CG17,PL5705
PL5705,NFL7
CG2,PL5707
PL5707,NFL4
CG187,PL5717
PL5717,NFL6
CG202,PL5725
PL5725,NFL19
CG4,PL5735
PL5735,NFL27
CG47,PL5744
PL5744,NFL23
CG90,PL5747
PL5747,NFL12
CG70,PL5796
PL5796,NFL8
CG25,PL5798
PL5798,NFL15
CG1,PL5819
PL5819,NFL3
CG76,PL5849
PL5849,NFL10
CG166,PL5864
