Source,Target
CG58,PL5198
PL5198,NFL6
CG132,PL5200
PL5200,NFL2
CG143,PL5230
PL5230,NFL3
CG149,PL5251
PL5251,NFL26
CG19,PL5258
PL5258,NFL6
CG47,PL5264
PL5264,NFL3
CG39,PL5290
PL5290,NFL9
CG62,PL5301
PL5301,NFL5
CG304,PL5308
PL5308,NFL12
CG306,PL5312
PL5312,NFL16
CG3,PL5325
PL5325,NFL10
CG188,PL5327
PL5327,NFL19
CG15,PL5360
PL5360,NFL3
CG2,PL5429
PL5429,NFL29
CG9,PL5434
PL5434,NFL10
CG91,PL5436
PL5436,NFL17
CG8,PL5444
PL5444,NFL24
CG148,PL5447
PL5447,NFL6
CG0,PL5453
PL5453,NFL21
CG104,PL5504
PL5504,NFL4
CG94,PL5510
PL5510,NFL28
CG78,PL5525
PL5525,NFL15
CG58,PL5532
PL5532,NFL13
CG70,PL5549
PL5549,NFL19
CG54,PL5572
PL5572,NFL3
CG3,PL5598
PL5598,NFL18
CG74,PL5601
PL5601,NFL2
CG10,PL5648
PL5648,NFL16
CG96,PL5671
PL5671,NFL29
CG214,PL5684
PL5684,NFL6
CG19,PL5696
PL5696,NFL11
CG74,PL5714
PL5714,NFL10
CG0,PL5719
PL5719,NFL12
CG43,PL5721
PL5721,NFL16
CG313,PL5763
PL5763,NFL3
CG32,PL5768
PL5768,NFL19
CG54,PL5778
PL5778,NFL5
CG122,PL5779
PL5779,NFL4
CG239,PL5780
PL5780,NFL31
CG55,PL5782
PL5782,NFL0
CG9,PL5787
PL5787,NFL10
CG19,PL5799
PL5799,NFL2
CG103,PL5808
PL5808,NFL21
CG41,PL5830
PL5830,NFL12
CG30,PL5855
PL5855,NFL16
CG58,PL5878
PL5878,NFL28
CG23,PL5888
PL5888,NFL18
CG2,PL5894
PL5894,NFL13
CG102,PL5898
PL5898,NFL15
CG47,PL5905
PL5905,NFL29
CG17,PL5926
PL5926,NFL31
CG46,PL5950
PL5950,NFL4
CG132,PL5959
PL5959,NFL24
CG28,PL5961
PL5961,NFL25
CG62,PL5965
PL5965,NFL22
CG52,PL5976
PL5976,NFL3
CG220,PL5979
PL5979,NFL0
CG11,PL6010
PL6010,NFL9
CG295,PL6016
PL6016,NFL24
CG91,PL6032
PL6032,NFL30
CG222,PL6043
PL6043,NFL31
CG63,PL6075
PL6075,NFL4
CG23,PL6078
PL6078,NFL25
CG31,PL6083
PL6083,NFL7
CG78,PL6128
PL6128,NFL11
CG15,PL6156
PL6156,NFL22
CG17,PL6183
PL6183,NFL9
CG46,PL6186
PL6186,NFL6
CG119,PL6199
PL6199,NFL26
CG55,PL6218
PL6218,NFL28
CG25,PL6221
PL6221,NFL12
CG55,PL6222
PL6222,NFL20
CG23,PL6243
PL6243,NFL23
CG47,PL6244
PL6244,NFL13
CG41,PL6251
PL6251,NFL15
CG21,PL6265
PL6265,NFL28
CG68,PL6270
PL6270,NFL28
CG269,PL6295
PL6295,NFL16
CG228,PL6296
PL6296,NFL12
CG15,PL6303
PL6303,NFL0
CG35,PL6305
PL6305,NFL16
CG1,PL6312
PL6312,NFL10
CG17,PL6318
PL6318,NFL1
