ID,Label,Node Type,All Pros,Pro Bowls,Draft Age,Year Drafted,Round Selected,Pick In Round,Position,College,NFLTeam
PL1107,Steven Nelson,Player,0,0,22,2015,3,98,CB,Oregon St.,KAN
PL1113,James Sample,Player,0,0,23,2015,4,104,S,Louisville,JAX
PL1118,Clayton Geathers,Player,0,0,23,2015,4,109,S,Central Florida,IND
PL1124,Ibraheim Campbell,Player,0,0,23,2015,4,115,S,Northwestern,CLE
PL1129,Josh Shaw,Player,0,0,23,2015,4,120,CB,USC,CIN
PL1130,Doran Grant,Player,0,0,22,2015,4,121,CB,Ohio St.,PIT
PL1145,Tray Walker,Player,0,0,23,2015,4,136,CB,Texas Southern,BAL
PL1151,Adrian Amos,Player,0,0,22,2015,5,142,S,Penn St.,CHI
PL1153,Mykkele Thompson,Player,0,0,22,2015,5,144,S,Texas,NYG
PL1154,Bobby McCain,Player,0,0,22,2015,5,145,CB,Memphis,MIA
PL1159,Cedric Thompson,Player,0,0,22,2015,5,150,S,Minnesota,MIA
PL1173,Lorenzo Doss,Player,0,0,21,2015,5,164,CB,Tulane,DEN
PL1175,Damian Swann,Player,0,0,22,2015,5,167,CB,Georgia,NOR
PL1178,Tye Smith,Player,0,0,22,2015,5,170,CB,Towson,SEA
PL1189,Kyshoen Jarrett,Player,0,0,22,2015,6,181,S,Virginia Tech,WAS
PL1190,Tevin Mitchel,Player,0,0,23,2015,6,182,CB,Arkansas,WAS
PL1197,Charles Gaines,Player,0,0,22,2015,6,189,CB,Louisville,CLE
PL1199,JaCorey Shepherd,Player,0,0,22,2015,6,191,CB,Kansas,PHI
PL1204,Randall Evans,Player,0,0,23,2015,6,196,CB,Kansas St.,PHI
PL1205,Derron Smith,Player,0,0,23,2015,6,197,S,Fresno St.,CIN
PL1208,Quandre Diggs,Player,0,0,22,2015,6,200,CB,Texas,DET
PL1247,Gerod Holliman,Player,0,0,21,2015,7,239,S,Louisville,PIT
PL1249,Ifo Ekpre-Olomu,Player,0,0,22,2015,7,241,CB,Oregon,CLE
PL1250,Dexter McDonald,Player,0,0,23,2015,7,242,CB,Kansas,OAK
PL1255,Darryl Roberts,Player,0,0,24,2015,7,247,CB,Marshall,NWE
PL1256,Ryan Murphy,Player,0,0,22,2015,7,248,DB,Oregon St.,SEA
PL1257,Akeem King,Player,0,0,22,2015,7,249,DB,San Jose St.,ATL
PL1259,Taurean Nixon,Player,0,0,24,2015,7,251,DB,Tulane,DEN
PL1260,Josh Furman,Player,0,0,,2015,7,252,DB,Oklahoma St.,DEN
PL1272,Justin Gilbert,Player,0,0,22,2014,1,8,DB,Oklahoma St.,CLE
PL1278,Kyle Fuller,Player,1,1,22,2014,1,14,DB,Virginia Tech,CHI
PL1282,Calvin Pryor,Player,0,0,22,2014,1,18,DB,Louisville,NYJ
PL1285,Ha Ha Clinton-Dix,Player,0,1,21,2014,1,21,DB,Alabama,GNB
PL1288,Darqueze Dennard,Player,0,0,22,2014,1,24,DB,Michigan St.,CIN
PL1289,Jason Verrett,Player,0,1,23,2014,1,25,DB,TCU,SDG
PL1291,Deone Bucannon,Player,0,0,22,2014,1,27,DB,Washington St.,ARI
PL1294,Jimmie Ward,Player,0,0,23,2014,1,30,DB,Northern Illinois,SFO
PL1295,Bradley Roby,Player,0,0,22,2014,1,31,DB,Ohio St.,DEN
PL1305,Lamarcus Joyner,Player,0,0,23,2014,2,41,DB,Florida St.,STL
PL1322,Stanley Jean-Baptiste,Player,0,0,24,2014,2,58,DB,Nebraska,NOR
PL1332,Dezmen Southward,Player,0,0,23,2014,3,68,DB,Wisconsin,ATL
PL1343,Terrence Brooks,Player,0,0,22,2014,3,79,DB,Florida St.,BAL
PL1344,Dexter McDougle,Player,0,0,23,2014,3,80,DB,Maryland,NYJ
PL1351,Phillip Gaines,Player,0,0,23,2014,3,87,DB,Rice,KAN
PL1365,Jaylen Watkins,Player,0,0,22,2014,4,101,DB,Florida,PHI
PL1366,Bashaud Breeland,Player,0,0,22,2014,4,102,DB,Clemson,WAS
PL1373,Ross Cockrell,Player,0,0,23,2014,4,109,DB,Duke,BUF
PL1374,Maurice Alexander,Player,0,0,23,2014,4,110,DB,Utah St.,STL
PL1378,Aaron Colvin,Player,0,0,22,2014,4,114,DB,Oklahoma,JAX
PL1380,Keith McGill,Player,0,0,25,2014,4,116,DB,Utah,OAK
PL1386,Marqueston Huff,Player,0,0,22,2014,4,122,DB,Wyoming,TEN
PL1389,Walt Aikens,Player,0,0,23,2014,4,125,DB,Liberty,MIA
PL1391,Pierre Desir,Player,0,0,23,2014,4,127,DB,Lindenwood,CLE
PL1392,Tre Boston,Player,0,0,22,2014,4,128,DB,North Carolina,CAR
PL1393,Dontae Johnson,Player,0,0,22,2014,4,129,DB,North Carolina St.,SFO
PL1395,Brock Vereen,Player,0,0,22,2014,4,131,DB,Minnesota,CHI
PL1397,Nevin Lawson,Player,0,0,23,2014,4,133,DB,Utah St.,DET
PL1411,Ricardo Allen,Player,0,0,22,2014,5,147,DB,Purdue,ATL
PL1412,Bene Benwikere,Player,0,0,23,2014,5,148,DB,San Jose St.,CAR
PL1416,Nat Berhe,Player,0,0,23,2014,5,152,DB,San Diego St.,NYG
PL1421,Shaquille Richardson,Player,0,0,22,2014,5,157,DB,Arizona,PIT
PL1426,Ed Reynolds,Player,0,0,22,2014,5,162,DB,Stanford,PHI
PL1431,Vinnie Sunseri,Player,0,0,22,2014,5,167,DB,Alabama,NOR
PL1434,Keith Reaser,Player,0,0,23,2014,5,170,DB,Florida Atlantic,SFO
PL1444,Kenneth Acker,Player,0,0,22,2014,6,180,DB,SMU,SFO
PL1446,Antone Exum,Player,0,0,23,2014,6,182,DB,Virginia Tech,MIN
PL1448,Kendall James,Player,0,0,23,2014,6,184,DB,Maine,MIN
