Source,Target
CG35,PL3178
PL3178,NFL20
CG260,PL3179
PL3179,NFL27
CG70,PL3181
PL3181,NFL1
CG64,PL3184
PL3184,NFL6
CG3,PL3193
PL3193,NFL19
CG15,PL3199
PL3199,NFL3
CG82,PL3201
PL3201,NFL31
CG220,PL3202
PL3202,NFL31
CG103,PL3204
PL3204,NFL9
CG16,PL3207
PL3207,NFL25
CG80,PL3218
PL3218,NFL8
CG55,PL3228
PL3228,NFL13
CG262,PL3235
PL3235,NFL19
CG17,PL3236
PL3236,NFL24
CG129,PL3237
PL3237,NFL13
CG23,PL3240
PL3240,NFL17
CG244,PL3246
PL3246,NFL29
CG25,PL3255
PL3255,NFL31
CG91,PL3258
PL3258,NFL5
CG41,PL3260
PL3260,NFL15
CG86,PL3271
PL3271,NFL29
CG39,PL3279
PL3279,NFL4
CG17,PL3287
PL3287,NFL10
CG2,PL3289
PL3289,NFL7
CG70,PL3296
PL3296,NFL3
CG1,PL3297
PL3297,NFL8
CG3,PL3304
PL3304,NFL30
CG111,PL3305
PL3305,NFL12
CG11,PL3308
PL3308,NFL22
CG24,PL3313
PL3313,NFL10
CG63,PL3320
PL3320,NFL23
CG102,PL3326
PL3326,NFL13
CG132,PL3329
PL3329,NFL7
CG226,PL3331
PL3331,NFL31
CG2,PL3332
PL3332,NFL27
CG70,PL3337
PL3337,NFL16
CG123,PL3343
PL3343,NFL28
CG63,PL3346
PL3346,NFL31
CG75,PL3347
PL3347,NFL15
CG19,PL3351
PL3351,NFL25
CG1,PL3359
PL3359,NFL8
CG96,PL3372
PL3372,NFL9
CG193,PL3376
PL3376,NFL21
CG49,PL3386
PL3386,NFL2
CG54,PL3390
PL3390,NFL3
CG33,PL3391
PL3391,NFL17
CG24,PL3394
PL3394,NFL8
CG10,PL3404
PL3404,NFL11
CG1,PL3410
PL3410,NFL15
CG33,PL3411
PL3411,NFL4
CG11,PL3427
PL3427,NFL29
CG164,PL3435
PL3435,NFL21
CG78,PL3436
PL3436,NFL19
CG19,PL3438
PL3438,NFL16
CG19,PL3441
PL3441,NFL26
CG63,PL3443
PL3443,NFL28
CG2,PL3447
PL3447,NFL5
CG267,PL3462
PL3462,NFL14
CG68,PL3463
PL3463,NFL27
CG58,PL3468
PL3468,NFL7
CG75,PL3474
PL3474,NFL11
CG18,PL3478
PL3478,NFL2
CG12,PL3481
PL3481,NFL1
CG269,PL3496
PL3496,NFL25
CG80,PL3497
PL3497,NFL21
CG167,PL3504
PL3504,NFL17
CG100,PL3517
PL3517,NFL28
CG41,PL3518
PL3518,NFL24
CG14,PL3521
PL3521,NFL5
CG66,PL3524
PL3524,NFL4
CG23,PL3525
PL3525,NFL6
CG35,PL3527
PL3527,NFL25
CG62,PL3543
PL3543,NFL1
CG58,PL3550
PL3550,NFL17
CG63,PL3552
PL3552,NFL0
CG55,PL3553
PL3553,NFL14
CG132,PL3567
PL3567,NFL3
CG9,PL3573
PL3573,NFL25
CG0,PL3578
PL3578,NFL26
CG8,PL3582
PL3582,NFL3
CG132,PL3584
PL3584,NFL27
CG4,PL3587
PL3587,NFL5
CG269,PL3594
PL3594,NFL30
CG270,PL3595
PL3595,NFL11
CG61,PL3600
PL3600,NFL18
CG3,PL3601
PL3601,NFL2
CG86,PL3604
PL3604,NFL25
CG11,PL3606
PL3606,NFL9
CG35,PL3610
PL3610,NFL30
CG35,PL3616
PL3616,NFL7
CG102,PL3619
PL3619,NFL0
CG15,PL3620
PL3620,NFL18
CG1,PL3624
PL3624,NFL16
CG44,PL3628
PL3628,NFL24
CG46,PL3631
PL3631,NFL6
CG14,PL3641
PL3641,NFL18
CG7,PL3646
PL3646,NFL19
CG0,PL3647
PL3647,NFL26
CG4,PL3648
PL3648,NFL12
CG102,PL3652
PL3652,NFL17
CG52,PL3659
PL3659,NFL11
CG11,PL3661
PL3661,NFL30
CG103,PL3667
PL3667,NFL2
CG75,PL3677
PL3677,NFL24
CG137,PL3679
PL3679,NFL25
CG0,PL3685
PL3685,NFL4
CG183,PL3691
PL3691,NFL28
CG64,PL3700
PL3700,NFL8
CG74,PL3701
PL3701,NFL6
CG12,PL3705
PL3705,NFL2
CG0,PL3711
PL3711,NFL11
CG100,PL3715
PL3715,NFL15
CG82,PL3725
PL3725,NFL31
CG110,PL3732
PL3732,NFL20
CG20,PL3749
PL3749,NFL1
CG204,PL3752
PL3752,NFL29
CG94,PL3759
PL3759,NFL1
CG23,PL3762
PL3762,NFL17
CG105,PL3763
PL3763,NFL16
CG24,PL3764
PL3764,NFL31
CG15,PL3775
PL3775,NFL4
