Source,Target
PL2986,NFL12
CG54,PL2995
PL2995,NFL6
CG137,PL3015
PL3015,NFL23
CG24,PL3020
PL3020,NFL4
CG0,PL3022
PL3022,NFL21
CG0,PL3041
PL3041,NFL16
CG137,PL3046
PL3046,NFL8
CG55,PL3083
PL3083,NFL10
CG91,PL3084
PL3084,NFL17
CG76,PL3086
PL3086,NFL30
CG132,PL3097
PL3097,NFL11
CG11,PL3105
PL3105,NFL12
CG33,PL3124
PL3124,NFL19
CG34,PL3127
PL3127,NFL31
CG103,PL3134
PL3134,NFL3
CG1,PL3141
PL3141,NFL27
CG75,PL3145
PL3145,NFL8
CG2,PL3171
PL3171,NFL21
CG103,PL3182
PL3182,NFL28
CG29,PL3215
PL3215,NFL12
CG27,PL3220
PL3220,NFL1
CG232,PL3242
PL3242,NFL24
CG23,PL3262
PL3262,NFL11
CG29,PL3270
PL3270,NFL19
CG39,PL3278
PL3278,NFL13
CG2,PL3280
PL3280,NFL4
CG195,PL3284
PL3284,NFL5
CG54,PL3291
PL3291,NFL27
CG69,PL3310
PL3310,NFL24
CG43,PL3316
PL3316,NFL15
CG4,PL3319
PL3319,NFL25
CG54,PL3334
PL3334,NFL17
CG100,PL3349
PL3349,NFL6
CG46,PL3363
PL3363,NFL7
CG13,PL3368
PL3368,NFL13
CG11,PL3406
PL3406,NFL2
CG164,PL3421
PL3421,NFL21
CG15,PL3434
PL3434,NFL26
CG54,PL3452
PL3452,NFL23
CG39,PL3459
PL3459,NFL20
CG0,PL3484
PL3484,NFL31
CG102,PL3511
PL3511,NFL26
CG102,PL3529
PL3529,NFL9
CG31,PL3535
PL3535,NFL17
CG55,PL3546
PL3546,NFL12
CG70,PL3548
PL3548,NFL31
CG55,PL3549
PL3549,NFL4
CG137,PL3588
PL3588,NFL0
CG103,PL3598
PL3598,NFL15
CG63,PL3609
PL3609,NFL1
CG61,PL3617
PL3617,NFL20
CG51,PL3621
PL3621,NFL19
CG1,PL3645
PL3645,NFL18
CG69,PL3653
PL3653,NFL29
CG187,PL3654
PL3654,NFL5
CG23,PL3656
PL3656,NFL16
CG100,PL3664
PL3664,NFL14
CG39,PL3671
PL3671,NFL6
CG27,PL3674
PL3674,NFL22
CG28,PL3686
PL3686,NFL17
CG111,PL3726
PL3726,NFL2
CG49,PL3745
PL3745,NFL13
CG25,PL3765
PL3765,NFL4
CG103,PL3780
PL3780,NFL8
CG46,PL3787
PL3787,NFL25
CG73,PL3788
PL3788,NFL9
CG153,PL3823
PL3823,NFL30
CG9,PL3825
PL3825,NFL10
CG102,PL3829
PL3829,NFL7
CG61,PL3840
PL3840,NFL18
CG17,PL3842
PL3842,NFL29
CG11,PL3854
PL3854,NFL6
CG87,PL3918
PL3918,NFL16
CG62,PL3927
PL3927,NFL24
CG34,PL3953
PL3953,NFL22
CG111,PL3990
PL3990,NFL17
CG137,PL4007
PL4007,NFL26
CG58,PL4018
PL4018,NFL13
CG283,PL4027
PL4027,NFL4
CG75,PL4034
PL4034,NFL2
CG14,PL4041
PL4041,NFL19
CG68,PL4046
PL4046,NFL18
CG63,PL4077
PL4077,NFL8
CG33,PL4081
PL4081,NFL28
CG19,PL4131
PL4131,NFL21
CG78,PL4147
PL4147,NFL17
CG6,PL4153
PL4153,NFL7
CG4,PL4155
PL4155,NFL20
CG66,PL4159
PL4159,NFL16
CG0,PL4162
PL4162,NFL18
CG102,PL4169
PL4169,NFL26
CG4,PL4186
PL4186,NFL6
CG59,PL4260
PL4260,NFL31
CG2,PL4289
PL4289,NFL18
CG78,PL4290
PL4290,NFL7
CG19,PL4296
PL4296,NFL9
CG35,PL4301
PL4301,NFL15
CG10,PL4332
PL4332,NFL26
CG49,PL4334
PL4334,NFL13
CG100,PL4350
PL4350,NFL15
CG63,PL4367
PL4367,NFL18
CG66,PL4370
PL4370,NFL23
CG7,PL4372
PL4372,NFL14
CG72,PL4400
PL4400,NFL30
CG146,PL4407
PL4407,NFL19
CG1,PL4415
PL4415,NFL20
CG111,PL4435
PL4435,NFL4
CG63,PL4451
PL4451,NFL11
CG96,PL4461
PL4461,NFL15
CG19,PL4482
PL4482,NFL9
CG27,PL4501
PL4501,NFL0
CG52,PL4513
PL4513,NFL3
CG159,PL4515
PL4515,NFL31
CG35,PL4520
PL4520,NFL25
CG40,PL4523
PL4523,NFL21
CG47,PL4530
PL4530,NFL7
CG39,PL4553
PL4553,NFL24
CG143,PL4557
PL4557,NFL12
CG195,PL4559
PL4559,NFL30
CG102,PL4567
PL4567,NFL8
CG18,PL4582
PL4582,NFL22
CG25,PL4600
PL4600,NFL27
CG46,PL4604
PL4604,NFL16
CG9,PL4615
PL4615,NFL31
CG14,PL4626
PL4626,NFL2
CG111,PL4635
PL4635,NFL8
CG63,PL4642
PL4642,NFL26
CG68,PL4657
PL4657,NFL1
CG11,PL4662
PL4662,NFL12
CG55,PL4677
PL4677,NFL10
CG18,PL4685
PL4685,NFL28
CG132,PL4698
PL4698,NFL19
CG122,PL4727
PL4727,NFL28
CG120,PL4738
PL4738,NFL21
CG96,PL4752
PL4752,NFL15
CG132,PL4769
PL4769,NFL17
CG111,PL4828
PL4828,NFL21
CG39,PL4830
PL4830,NFL0
CG46,PL4834
PL4834,NFL5
CG2,PL4842
PL4842,NFL23
CG91,PL4854
PL4854,NFL30
CG183,PL4886
PL4886,NFL26
CG21,PL4899
PL4899,NFL24
CG66,PL4904
PL4904,NFL7
CG195,PL4911
PL4911,NFL16
CG90,PL4920
PL4920,NFL10
CG103,PL4938
PL4938,NFL28
CG105,PL4955
PL4955,NFL1
CG1,PL4967
PL4967,NFL29
CG99,PL4979
PL4979,NFL8
CG54,PL4989
PL4989,NFL27
CG69,PL4994
PL4994,NFL19
CG31,PL5012
PL5012,NFL18
CG8,PL5036
PL5036,NFL17
CG102,PL5066
PL5066,NFL6
CG4,PL5075
PL5075,NFL11
CG63,PL5081
PL5081,NFL25
CG70,PL5082
PL5082,NFL27
CG13,PL5116
PL5116,NFL12
CG4,PL5123
PL5123,NFL24
CG1,PL5126
PL5126,NFL5
CG10,PL5131
PL5131,NFL28
CG0,PL5137
PL5137,NFL22
CG111,PL5163
PL5163,NFL8
CG58,PL5172
PL5172,NFL9
CG49,PL5180
PL5180,NFL7
CG73,PL5189
PL5189,NFL5
CG19,PL5204
PL5204,NFL18
CG249,PL5211
PL5211,NFL12
CG164,PL5229
PL5229,NFL23
CG0,PL5236
PL5236,NFL11
CG11,PL5271
PL5271,NFL4
CG62,PL5283
PL5283,NFL26
CG17,PL5309
PL5309,NFL4
CG33,PL5334
PL5334,NFL31
CG23,PL5338
PL5338,NFL6
CG19,PL5347
PL5347,NFL24
CG25,PL5358
PL5358,NFL12
CG86,PL5366
PL5366,NFL30
CG100,PL5398
PL5398,NFL14
CG132,PL5405
PL5405,NFL23
CG9,PL5410
PL5410,NFL24
CG20,PL5417
PL5417,NFL28
CG75,PL5424
PL5424,NFL0
CG7,PL5430
PL5430,NFL6
CG2,PL5451
PL5451,NFL18
CG12,PL5452
PL5452,NFL9
CG3,PL5458
PL5458,NFL30
CG74,PL5460
PL5460,NFL8
CG309,PL5461
PL5461,NFL27
CG9,PL5482
PL5482,NFL18
CG115,PL5505
PL5505,NFL24
CG31,PL5507
PL5507,NFL9
CG102,PL5530
PL5530,NFL13
CG102,PL5531
PL5531,NFL10
CG123,PL5547
PL5547,NFL11
CG137,PL5552
PL5552,NFL29
CG28,PL5553
PL5553,NFL28
CG28,PL5562
PL5562,NFL0
CG11,PL5582
PL5582,NFL4
CG8,PL5593
PL5593,NFL8
CG39,PL5606
PL5606,NFL5
CG99,PL5611
PL5611,NFL13
CG20,PL5613
PL5613,NFL10
CG7,PL5631
PL5631,NFL24
CG44,PL5632
PL5632,NFL27
CG111,PL5634
PL5634,NFL21
CG24,PL5641
PL5641,NFL19
CG74,PL5674
PL5674,NFL2
CG73,PL5675
PL5675,NFL31
CG214,PL5693
PL5693,NFL3
CG1,PL5699
PL5699,NFL29
CG106,PL5708
PL5708,NFL22
CG52,PL5724
PL5724,NFL9
CG118,PL5733
PL5733,NFL28
CG65,PL5737
PL5737,NFL21
CG12,PL5745
PL5745,NFL0
CG21,PL5776
PL5776,NFL7
CG132,PL5816
PL5816,NFL30
CG9,PL5818
PL5818,NFL15
CG1,PL5824
PL5824,NFL20
CG32,PL5842
PL5842,NFL0
CG123,PL5845
PL5845,NFL4
CG32,PL5875
PL5875,NFL18
CG139,PL5883
PL5883,NFL15
CG6,PL5885
PL5885,NFL16
CG100,PL5890
PL5890,NFL12
CG0,PL5893
PL5893,NFL30
CG75,PL5901
PL5901,NFL23
CG33,PL5902
PL5902,NFL9
CG55,PL5912
PL5912,NFL14
CG66,PL5913
PL5913,NFL27
CG33,PL5925
PL5925,NFL25
CG252,PL5927
PL5927,NFL13
CG58,PL5934
PL5934,NFL24
CG143,PL5944
PL5944,NFL12
CG36,PL5952
PL5952,NFL15
CG63,PL5985
PL5985,NFL30
CG319,PL5993
PL5993,NFL3
CG49,PL6003
PL6003,NFL15
CG162,PL6005
PL6005,NFL24
CG20,PL6006
PL6006,NFL8
CG33,PL6008
PL6008,NFL1
CG33,PL6028
PL6028,NFL20
CG322,PL6041
PL6041,NFL22
CG118,PL6045
PL6045,NFL18
CG21,PL6052
PL6052,NFL29
CG106,PL6062
PL6062,NFL31
CG33,PL6064
PL6064,NFL10
CG9,PL6080
PL6080,NFL5
CG20,PL6081
PL6081,NFL3
CG111,PL6082
PL6082,NFL6
CG78,PL6084
PL6084,NFL31
CG17,PL6107
PL6107,NFL27
CG2,PL6109
PL6109,NFL29
CG46,PL6114
PL6114,NFL22
CG68,PL6137
PL6137,NFL24
CG325,PL6149
PL6149,NFL3
CG32,PL6152
PL6152,NFL20
CG63,PL6166
PL6166,NFL14
CG111,PL6167
PL6167,NFL22
CG63,PL6220
PL6220,NFL16
CG80,PL6232
PL6232,NFL6
CG231,PL6233
PL6233,NFL11
CG66,PL6258
PL6258,NFL24
CG19,PL6259
PL6259,NFL18
CG39,PL6269
PL6269,NFL5
CG13,PL6273
PL6273,NFL19
CG208,PL6306
PL6306,NFL8
CG52,PL6313
PL6313,NFL25
CG32,PL6336
PL6336,NFL28
CG23,PL6345
PL6345,NFL4
CG91,PL6349
PL6349,NFL0
CG111,PL6353
PL6353,NFL19
CG21,PL6355
PL6355,NFL27
CG63,PL6369
PL6369,NFL28
CG8,PL6384
PL6384,NFL23
CG132,PL6391
PL6391,NFL3
CG55,PL6394
PL6394,NFL30
CG34,PL6395
PL6395,NFL11
CG99,PL6402
PL6402,NFL9
CG12,PL6406
PL6406,NFL5
CG1,PL6425
PL6425,NFL31
CG11,PL6440
PL6440,NFL20
CG164,PL6460
PL6460,NFL11
CG189,PL6471
PL6471,NFL22
CG78,PL6475
PL6475,NFL25
CG41,PL6482
PL6482,NFL26
CG235,PL6484
PL6484,NFL2
CG75,PL6496
PL6496,NFL28
CG31,PL6511
PL6511,NFL13
CG19,PL6514
PL6514,NFL0
CG46,PL6516
PL6516,NFL19
CG49,PL6519
PL6519,NFL9
CG1,PL6522
PL6522,NFL18
CG19,PL6535
PL6535,NFL0
CG17,PL6542
PL6542,NFL30
CG1,PL6553
PL6553,NFL16
CG74,PL6573
PL6573,NFL22
CG35,PL6575
PL6575,NFL18
CG17,PL6577
PL6577,NFL14
CG82,PL6581
PL6581,NFL25
CG137,PL6605
PL6605,NFL30
CG39,PL6610
PL6610,NFL12
CG197,PL6619
PL6619,NFL0
CG3,PL6623
PL6623,NFL4
CG2,PL6626
PL6626,NFL29
CG132,PL6641
PL6641,NFL27
CG58,PL6652
PL6652,NFL2
CG100,PL6658
PL6658,NFL18
CG20,PL6691
PL6691,NFL28
CG49,PL6706
PL6706,NFL7
CG132,PL6716
PL6716,NFL25
CG82,PL6740
PL6740,NFL3
CG35,PL6765
PL6765,NFL26
CG115,PL6775
PL6775,NFL13
CG65,PL6777
PL6777,NFL27
CG11,PL6801
PL6801,NFL1
CG2,PL6804
PL6804,NFL19
CG17,PL6841
PL6841,NFL25
CG17,PL6847
PL6847,NFL19
CG11,PL6858
PL6858,NFL11
CG100,PL6868
PL6868,NFL25
CG141,PL6899
PL6899,NFL30
CG91,PL6905
PL6905,NFL23
CG0,PL6907
PL6907,NFL16
CG1,PL6943
PL6943,NFL9
CG99,PL6955
PL6955,NFL4
CG54,PL6959
PL6959,NFL24
CG162,PL6962
PL6962,NFL23
CG333,PL6967
PL6967,NFL25
CG337,PL6971
PL6971,NFL13
CG8,PL6981
PL6981,NFL10
CG166,PL7010
PL7010,NFL30
CG340,PL7014
PL7014,NFL0
CG7,PL7017
PL7017,NFL9
CG54,PL7022
PL7022,NFL12
CG39,PL7028
PL7028,NFL31
CG54,PL7039
PL7039,NFL4
CG32,PL7040
PL7040,NFL22
CG343,PL7050
PL7050,NFL16
CG86,PL7083
PL7083,NFL12
CG21,PL7105
PL7105,NFL24
CG4,PL7112
PL7112,NFL28
CG78,PL7130
PL7130,NFL22
CG7,PL7134
PL7134,NFL3
CG17,PL7136
PL7136,NFL1
CG75,PL7151
PL7151,NFL12
CG54,PL7167
PL7167,NFL14
